Age,Gender,Average Weight (Kg),Average Height (cm),Level of Activity,bmr,Recommended Calorie ,Recommended Total Carbohydrate(g),Recommended Carbohydrate (g),Recommended Calorie ,Recommended Total Carbohydrate(g),Meal Type,Recommended Carbohydrate (g),Menu No,Serving Size
2,2,12.47,86.8,3 ,662.2,1142.295,128.5081875,38.55245625,1467 ,193,5,38.5524562500,29,1.0
2,2,12.47,86.8,3 ,662.2,1142.295,128.5081875,38.55245625,1467 ,193,5,38.5524562500,30,3.9
2,2,12.47,86.8,3 ,662.2,1142.295,128.5081875,38.55245625,1467 ,193,5,38.5524562500,31,1.9
2,2,12.47,86.8,3 ,662.2,1142.295,128.5081875,38.55245625,1467 ,193,5,38.5524562500,32,2.6
2,2,12.47,86.8,3 ,662.2,1142.295,128.5081875,38.55245625,1467 ,193,5,38.5524562500,33,2.6
2,2,12.47,86.8,3 ,662.2,1142.295,128.5081875,38.55245625,1467 ,193,5,38.5524562500,34,1.0
2,2,12.47,86.8,3 ,662.2,1142.295,128.5081875,38.55245625,1467 ,193,5,38.5524562500,35,2.6
3,1,14.29,94,1,554.4,762.3,85.75875,25.727625,896 ,118,5,25.7276250000,29,0.6
3,1,14.29,94,1,554.4,762.3,85.75875,25.727625,896 ,118,5,25.7276250000,30,2.6
3,1,14.29,94,1,554.4,762.3,85.75875,25.727625,896 ,118,5,25.7276250000,31,1.3
3,1,14.29,94,1,554.4,762.3,85.75875,25.727625,896 ,118,5,25.7276250000,32,1.7
3,1,14.29,94,1,554.4,762.3,85.75875,25.727625,896 ,118,5,25.7276250000,33,1.7
3,1,14.29,94,1,554.4,762.3,85.75875,25.727625,896 ,118,5,25.7276250000,34,0.6
3,1,14.29,94,1,554.4,762.3,85.75875,25.727625,896 ,118,5,25.7276250000,35,1.7
3,2,14.06,95.2,1,725.6,997.7,112.24125,33.672375,1175,154,5,33.6723750000,29,0.8
3,2,14.06,95.2,1,725.6,997.7,112.24125,33.672375,1175,154,5,33.6723750000,30,3.4
3,2,14.06,95.2,1,725.6,997.7,112.24125,33.672375,1175,154,5,33.6723750000,31,1.7
3,2,14.06,95.2,1,725.6,997.7,112.24125,33.672375,1175,154,5,33.6723750000,32,2.2
3,2,14.06,95.2,1,725.6,997.7,112.24125,33.672375,1175,154,5,33.6723750000,33,2.2
3,2,14.06,95.2,1,725.6,997.7,112.24125,33.672375,1175,154,5,33.6723750000,34,0.8
3,2,14.06,95.2,1,725.6,997.7,112.24125,33.672375,1175,154,5,33.6723750000,35,2.2
3,1,14.29,94,2,554.4,859.32,96.6735,29.00205,1012,133,5,29.0020500000,29,0.7
3,1,14.29,94,2,554.4,859.32,96.6735,29.00205,1012,133,5,29.0020500000,30,2.9
3,1,14.29,94,2,554.4,859.32,96.6735,29.00205,1012,133,5,29.0020500000,31,1.5
3,1,14.29,94,2,554.4,859.32,96.6735,29.00205,1012,133,5,29.0020500000,32,1.9
3,1,14.29,94,2,554.4,859.32,96.6735,29.00205,1012,133,5,29.0020500000,33,1.9
3,1,14.29,94,2,554.4,859.32,96.6735,29.00205,1012,133,5,29.0020500000,34,0.7
3,1,14.29,94,2,554.4,859.32,96.6735,29.00205,1012,133,5,29.0020500000,35,1.9
3,2,14.06,95.2,2,725.6,1124.68,126.5265,37.95795,1327,174,5,37.9579500000,29,0.9
3,2,14.06,95.2,2,725.6,1124.68,126.5265,37.95795,1327,174,5,37.9579500000,30,3.8
3,2,14.06,95.2,2,725.6,1124.68,126.5265,37.95795,1327,174,5,37.9579500000,31,1.9
3,2,14.06,95.2,2,725.6,1124.68,126.5265,37.95795,1327,174,5,37.9579500000,32,2.5
3,2,14.06,95.2,2,725.6,1124.68,126.5265,37.95795,1327,174,5,37.9579500000,33,2.5
3,2,14.06,95.2,2,725.6,1124.68,126.5265,37.95795,1327,174,5,37.9579500000,34,0.9
3,2,14.06,95.2,2,725.6,1124.68,126.5265,37.95795,1327,174,5,37.9579500000,35,2.5
3,1,14.29,94,3 ,554.4,956.34,107.58825,32.276475,1156 ,152,5,32.2764750000,29,0.8
3,1,14.29,94,3 ,554.4,956.34,107.58825,32.276475,1156 ,152,5,32.2764750000,30,3.2
3,1,14.29,94,3 ,554.4,956.34,107.58825,32.276475,1156 ,152,5,32.2764750000,31,1.6
3,1,14.29,94,3 ,554.4,956.34,107.58825,32.276475,1156 ,152,5,32.2764750000,32,2.2
3,1,14.29,94,3 ,554.4,956.34,107.58825,32.276475,1156 ,152,5,32.2764750000,33,2.2
3,1,14.29,94,3 ,554.4,956.34,107.58825,32.276475,1156 ,152,5,32.2764750000,34,0.8
3,1,14.29,94,3 ,554.4,956.34,107.58825,32.276475,1156 ,152,5,32.2764750000,35,2.2
3,2,14.06,95.2,3 ,725.6,1251.66,140.81175,42.243525,1516 ,199,5,42.2435250000,29,1.1
3,2,14.06,95.2,3 ,725.6,1251.66,140.81175,42.243525,1516 ,199,5,42.2435250000,30,4.2
3,2,14.06,95.2,3 ,725.6,1251.66,140.81175,42.243525,1516 ,199,5,42.2435250000,31,2.1
3,2,14.06,95.2,3 ,725.6,1251.66,140.81175,42.243525,1516 ,199,5,42.2435250000,32,2.8
3,2,14.06,95.2,3 ,725.6,1251.66,140.81175,42.243525,1516 ,199,5,42.2435250000,33,2.8
3,2,14.06,95.2,3 ,725.6,1251.66,140.81175,42.243525,1516 ,199,5,42.2435250000,34,1.1
3,2,14.06,95.2,3 ,725.6,1251.66,140.81175,42.243525,1516 ,199,5,42.2435250000,35,2.8
4,1,15.42,100.3,1,600.075,825.103125,92.82410156,26.91898945,966 ,127,5,26.9189894531,29,0.7
4,1,15.42,100.3,1,600.075,825.103125,92.82410156,26.91898945,966 ,127,5,26.9189894531,30,2.7
4,1,15.42,100.3,1,600.075,825.103125,92.82410156,26.91898945,966 ,127,5,26.9189894531,31,1.3
4,1,15.42,100.3,1,600.075,825.103125,92.82410156,26.91898945,966 ,127,5,26.9189894531,32,1.8
4,1,15.42,100.3,1,600.075,825.103125,92.82410156,26.91898945,966 ,127,5,26.9189894531,33,1.8
4,1,15.42,100.3,1,600.075,825.103125,92.82410156,26.91898945,966 ,127,5,26.9189894531,34,0.7
4,1,15.42,100.3,1,600.075,825.103125,92.82410156,26.91898945,966 ,127,5,26.9189894531,35,1.8
4,2,16.33,102.3,1,787.675,1083.053125,121.8434766,35.3346082,1195 ,157,5,35.3346082031,29,0.9
4,2,16.33,102.3,1,787.675,1083.053125,121.8434766,35.3346082,1195 ,157,5,35.3346082031,30,3.5
4,2,16.33,102.3,1,787.675,1083.053125,121.8434766,35.3346082,1195 ,157,5,35.3346082031,31,1.8
4,2,16.33,102.3,1,787.675,1083.053125,121.8434766,35.3346082,1195 ,157,5,35.3346082031,32,2.4
4,2,16.33,102.3,1,787.675,1083.053125,121.8434766,35.3346082,1195 ,157,5,35.3346082031,33,2.4
4,2,16.33,102.3,1,787.675,1083.053125,121.8434766,35.3346082,1195 ,157,5,35.3346082031,34,0.9
4,2,16.33,102.3,1,787.675,1083.053125,121.8434766,35.3346082,1195 ,157,5,35.3346082031,35,2.4
4,1,15.42,100.3,2,600.075,930.11625,104.6380781,30.34504266,1091 ,144,5,30.3450426563,29,0.8
4,1,15.42,100.3,2,600.075,930.11625,104.6380781,30.34504266,1091 ,144,5,30.3450426563,30,3.0
4,1,15.42,100.3,2,600.075,930.11625,104.6380781,30.34504266,1091 ,144,5,30.3450426563,31,1.5
4,1,15.42,100.3,2,600.075,930.11625,104.6380781,30.34504266,1091 ,144,5,30.3450426563,32,2.0
4,1,15.42,100.3,2,600.075,930.11625,104.6380781,30.34504266,1091 ,144,5,30.3450426563,33,2.0
4,1,15.42,100.3,2,600.075,930.11625,104.6380781,30.34504266,1091 ,144,5,30.3450426563,34,0.8
4,1,15.42,100.3,2,600.075,930.11625,104.6380781,30.34504266,1091 ,144,5,30.3450426563,35,2.0
4,2,16.33,102.3,2,787.675,1220.89625,137.3508281,39.83174016,1349 ,177,5,39.8317401563,29,1.0
4,2,16.33,102.3,2,787.675,1220.89625,137.3508281,39.83174016,1349 ,177,5,39.8317401563,30,4.0
4,2,16.33,102.3,2,787.675,1220.89625,137.3508281,39.83174016,1349 ,177,5,39.8317401563,31,2.0
4,2,16.33,102.3,2,787.675,1220.89625,137.3508281,39.83174016,1349 ,177,5,39.8317401563,32,2.7
4,2,16.33,102.3,2,787.675,1220.89625,137.3508281,39.83174016,1349 ,177,5,39.8317401563,33,2.7
4,2,16.33,102.3,2,787.675,1220.89625,137.3508281,39.83174016,1349 ,177,5,39.8317401563,34,1.0
4,2,16.33,102.3,2,787.675,1220.89625,137.3508281,39.83174016,1349 ,177,5,39.8317401563,35,2.7
4,1,15.42,100.3,3 ,600.075,1035.129375,116.4520547,33.77109586,1246 ,164,5,33.7710958594,29,0.8
4,1,15.42,100.3,3 ,600.075,1035.129375,116.4520547,33.77109586,1246 ,164,5,33.7710958594,30,3.4
4,1,15.42,100.3,3 ,600.075,1035.129375,116.4520547,33.77109586,1246 ,164,5,33.7710958594,31,1.7
4,1,15.42,100.3,3 ,600.075,1035.129375,116.4520547,33.77109586,1246 ,164,5,33.7710958594,32,2.3
4,1,15.42,100.3,3 ,600.075,1035.129375,116.4520547,33.77109586,1246 ,164,5,33.7710958594,33,2.3
4,1,15.42,100.3,3 ,600.075,1035.129375,116.4520547,33.77109586,1246 ,164,5,33.7710958594,34,0.8
4,1,15.42,100.3,3 ,600.075,1035.129375,116.4520547,33.77109586,1246 ,164,5,33.7710958594,35,2.3
4,2,16.33,102.3,3 ,787.675,1358.739375,152.8581797,44.32887211,1541,202,5,44.3288721094,29,1.1
4,2,16.33,102.3,3 ,787.675,1358.739375,152.8581797,44.32887211,1541,202,5,44.3288721094,30,4.4
4,2,16.33,102.3,3 ,787.675,1358.739375,152.8581797,44.32887211,1541,202,5,44.3288721094,31,2.2
4,2,16.33,102.3,3 ,787.675,1358.739375,152.8581797,44.32887211,1541,202,5,44.3288721094,32,3.0
4,2,16.33,102.3,3 ,787.675,1358.739375,152.8581797,44.32887211,1541,202,5,44.3288721094,33,3.0
4,2,16.33,102.3,3 ,787.675,1358.739375,152.8581797,44.32887211,1541,202,5,44.3288721094,34,1.1
4,2,16.33,102.3,3 ,787.675,1358.739375,152.8581797,44.32887211,1541,202,5,44.3288721094,35,3.0
5,1,17.92,107.9,1,667.575,917.915625,103.2655078,29.94699727,1036 ,136,5,29.9469972656,29,0.7
5,1,17.92,107.9,1,667.575,917.915625,103.2655078,29.94699727,1036 ,136,5,29.9469972656,30,3.0
5,1,17.92,107.9,1,667.575,917.915625,103.2655078,29.94699727,1036 ,136,5,29.9469972656,31,1.5
5,1,17.92,107.9,1,667.575,917.915625,103.2655078,29.94699727,1036 ,136,5,29.9469972656,32,2.0
5,1,17.92,107.9,1,667.575,917.915625,103.2655078,29.94699727,1036 ,136,5,29.9469972656,33,2.0
5,1,17.92,107.9,1,667.575,917.915625,103.2655078,29.94699727,1036 ,136,5,29.9469972656,34,0.7
5,1,17.92,107.9,1,667.575,917.915625,103.2655078,29.94699727,1036 ,136,5,29.9469972656,35,2.0
5,2,18.37,109.2,1,846.2,1163.525,130.8965625,37.96000313,1242 ,163,5,37.9600031250,29,0.9
5,2,18.37,109.2,1,846.2,1163.525,130.8965625,37.96000313,1242 ,163,5,37.9600031250,30,3.8
5,2,18.37,109.2,1,846.2,1163.525,130.8965625,37.96000313,1242 ,163,5,37.9600031250,31,1.9
5,2,18.37,109.2,1,846.2,1163.525,130.8965625,37.96000313,1242 ,163,5,37.9600031250,32,2.5
5,2,18.37,109.2,1,846.2,1163.525,130.8965625,37.96000313,1242 ,163,5,37.9600031250,33,2.5
5,2,18.37,109.2,1,846.2,1163.525,130.8965625,37.96000313,1242 ,163,5,37.9600031250,34,0.9
5,2,18.37,109.2,1,846.2,1163.525,130.8965625,37.96000313,1242 ,163,5,37.9600031250,35,2.5
5,1,17.92,107.9,2,667.575,1034.74125,116.4083906,33.75843328,1170 ,154,5,33.7584332813,29,0.8
5,1,17.92,107.9,2,667.575,1034.74125,116.4083906,33.75843328,1170 ,154,5,33.7584332813,30,3.4
5,1,17.92,107.9,2,667.575,1034.74125,116.4083906,33.75843328,1170 ,154,5,33.7584332813,31,1.7
5,1,17.92,107.9,2,667.575,1034.74125,116.4083906,33.75843328,1170 ,154,5,33.7584332813,32,2.3
5,1,17.92,107.9,2,667.575,1034.74125,116.4083906,33.75843328,1170 ,154,5,33.7584332813,33,2.3
5,1,17.92,107.9,2,667.575,1034.74125,116.4083906,33.75843328,1170 ,154,5,33.7584332813,34,0.8
5,1,17.92,107.9,2,667.575,1034.74125,116.4083906,33.75843328,1170 ,154,5,33.7584332813,35,2.3
5,2,18.37,109.2,2,846.2,1311.61,147.556125,42.79127625,1403 ,184,5,42.7912762500,29,1.1
5,2,18.37,109.2,2,846.2,1311.61,147.556125,42.79127625,1403 ,184,5,42.7912762500,30,4.3
5,2,18.37,109.2,2,846.2,1311.61,147.556125,42.79127625,1403 ,184,5,42.7912762500,31,2.1
5,2,18.37,109.2,2,846.2,1311.61,147.556125,42.79127625,1403 ,184,5,42.7912762500,32,2.9
5,2,18.37,109.2,2,846.2,1311.61,147.556125,42.79127625,1403 ,184,5,42.7912762500,33,2.9
5,2,18.37,109.2,2,846.2,1311.61,147.556125,42.79127625,1403 ,184,5,42.7912762500,34,1.1
5,2,18.37,109.2,2,846.2,1311.61,147.556125,42.79127625,1403 ,184,5,42.7912762500,35,2.9
5,1,17.92,107.9,3 ,667.575,1151.566875,129.5512734,37.5698693,1337 ,176,5,37.5698692969,29,0.9
5,1,17.92,107.9,3 ,667.575,1151.566875,129.5512734,37.5698693,1337 ,176,5,37.5698692969,30,3.8
5,1,17.92,107.9,3 ,667.575,1151.566875,129.5512734,37.5698693,1337 ,176,5,37.5698692969,31,1.9
5,1,17.92,107.9,3 ,667.575,1151.566875,129.5512734,37.5698693,1337 ,176,5,37.5698692969,32,2.5
5,1,17.92,107.9,3 ,667.575,1151.566875,129.5512734,37.5698693,1337 ,176,5,37.5698692969,33,2.5
5,1,17.92,107.9,3 ,667.575,1151.566875,129.5512734,37.5698693,1337 ,176,5,37.5698692969,34,0.9
5,1,17.92,107.9,3 ,667.575,1151.566875,129.5512734,37.5698693,1337 ,176,5,37.5698692969,35,2.5
5,2,18.37,109.2,3 ,846.2,1459.695,164.2156875,47.62254938,1603 ,210,5,47.6225493750,29,1.2
5,2,18.37,109.2,3 ,846.2,1459.695,164.2156875,47.62254938,1603 ,210,5,47.6225493750,30,4.8
5,2,18.37,109.2,3 ,846.2,1459.695,164.2156875,47.62254938,1603 ,210,5,47.6225493750,31,2.4
5,2,18.37,109.2,3 ,846.2,1459.695,164.2156875,47.62254938,1603 ,210,5,47.6225493750,32,3.2
5,2,18.37,109.2,3 ,846.2,1459.695,164.2156875,47.62254938,1603 ,210,5,47.6225493750,33,3.2
5,2,18.37,109.2,3 ,846.2,1459.695,164.2156875,47.62254938,1603 ,210,5,47.6225493750,34,1.2
5,2,18.37,109.2,3 ,846.2,1459.695,164.2156875,47.62254938,1603 ,210,5,47.6225493750,35,3.2
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,5,32.7686519531,29,0.8
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,5,32.7686519531,30,3.3
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,5,32.7686519531,31,1.6
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,5,32.7686519531,32,2.2
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,5,32.7686519531,33,2.2
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,5,32.7686519531,34,0.8
6,1,19.96,115.5,1,730.475,1004.403125,112.9953516,32.76865195,1123 ,148,5,32.7686519531,35,2.2
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,5,40.5203519531,29,1.0
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,5,40.5203519531,30,4.1
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,5,40.5203519531,31,2.0
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,5,40.5203519531,32,2.7
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,5,40.5203519531,33,2.7
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,5,40.5203519531,34,1.0
6,2,20.64,115.5,1,903.275,1242.003125,139.7253516,40.52035195,1276 ,168,5,40.5203519531,35,2.7
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,5,36.9392076563,29,0.9
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,5,36.9392076563,30,3.7
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,5,36.9392076563,31,1.8
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,5,36.9392076563,32,2.5
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,5,36.9392076563,33,2.5
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,5,36.9392076563,34,0.9
6,1,19.96,115.5,2,730.475,1132.23625,127.3765781,36.93920766,1268 ,167,5,36.9392076563,35,2.5
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,5,45.6774876563,29,1.1
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,5,45.6774876563,30,4.6
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,5,45.6774876563,31,2.3
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,5,45.6774876563,32,3.0
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,5,45.6774876563,33,3.0
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,5,45.6774876563,34,1.1
6,2,20.64,115.5,2,903.275,1400.07625,157.5085781,45.67748766,1441 ,189,5,45.6774876563,35,3.0
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,5,41.1097633594,29,1.0
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,5,41.1097633594,30,4.1
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,5,41.1097633594,31,2.1
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,5,41.1097633594,32,2.7
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,5,41.1097633594,33,2.7
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,5,41.1097633594,34,1.0
6,1,19.96,115.5,3 ,730.475,1260.069375,141.7578047,41.10976336,1450 ,190,5,41.1097633594,35,2.7
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,5,50.8346233594,29,1.3
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,5,50.8346233594,30,5.1
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,5,50.8346233594,31,2.5
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,5,50.8346233594,32,3.4
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,5,50.8346233594,33,3.4
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,5,50.8346233594,34,1.3
6,2,20.64,115.5,3 ,903.275,1558.149375,175.2918047,50.83462336,1647 ,216,5,50.8346233594,35,3.4
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,5,35.2314316406,29,0.9
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,5,35.2314316406,30,3.5
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,5,35.2314316406,31,1.8
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,5,35.2314316406,32,2.3
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,5,35.2314316406,33,2.3
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,5,35.2314316406,34,0.9
7,1,22.45,121.1,1,785.375,1079.890625,121.4876953,35.23143164,1187 ,156,5,35.2314316406,35,2.3
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,5,43.1042519531,29,1.1
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,5,43.1042519531,30,4.3
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,5,43.1042519531,31,2.2
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,5,43.1042519531,32,2.9
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,5,43.1042519531,33,2.9
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,5,43.1042519531,34,1.1
7,2,22.9,121.9,1,960.875,1321.203125,148.6353516,43.10425195,1308 ,172,5,43.1042519531,35,2.9
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,5,39.7154320313,29,1.0
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,5,39.7154320313,30,4.0
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,5,39.7154320313,31,2.0
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,5,39.7154320313,32,2.6
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,5,39.7154320313,33,2.6
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,5,39.7154320313,34,1.0
7,1,22.45,121.1,2,785.375,1217.33125,136.9497656,39.71543203,1340 ,176,5,39.7154320313,35,2.6
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,5,48.5902476563,29,1.2
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,5,48.5902476563,30,4.9
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,5,48.5902476563,31,2.4
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,5,48.5902476563,32,3.2
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,5,48.5902476563,33,3.2
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,5,48.5902476563,34,1.2
7,2,22.9,121.9,2,960.875,1489.35625,167.5525781,48.59024766,1476 ,194,5,48.5902476563,35,3.2
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,5,44.1994324219,29,1.1
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,5,44.1994324219,30,4.4
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,5,44.1994324219,31,2.2
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,5,44.1994324219,32,2.9
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,5,44.1994324219,33,2.9
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,5,44.1994324219,34,1.1
7,1,22.45,121.1,3 ,785.375,1354.771875,152.4118359,44.19943242,1532 ,201,5,44.1994324219,35,2.9
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,5,54.0762433594,29,1.4
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,5,54.0762433594,30,5.4
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,5,54.0762433594,31,2.7
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,5,54.0762433594,32,3.6
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,5,54.0762433594,33,3.6
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,5,54.0762433594,34,1.4
7,2,22.9,121.9,3 ,960.875,1657.509375,186.4698047,54.07624336,1687 ,222,5,54.0762433594,35,3.6
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,5,38.5229882813,29,1.0
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,5,38.5229882813,30,3.9
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,5,38.5229882813,31,1.9
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,5,38.5229882813,32,2.6
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,5,38.5229882813,33,2.6
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,5,38.5229882813,34,1.0
8,1,25.85,128.2,1,858.75,1180.78125,132.8378906,38.52298828,1268 ,167,5,38.5229882813,35,2.6
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,5,45.8148796875,29,1.1
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,5,45.8148796875,30,4.6
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,5,45.8148796875,31,2.3
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,5,45.8148796875,32,3.1
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,5,45.8148796875,33,3.1
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,5,45.8148796875,34,1.1
8,2,25.63,128,1,1021.3,1404.2875,157.9823438,45.81487969,1365 ,180,5,45.8148796875,35,3.1
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,5,43.4259140625,29,1.1
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,5,43.4259140625,30,4.3
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,5,43.4259140625,31,2.2
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,5,43.4259140625,32,2.9
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,5,43.4259140625,33,2.9
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,5,43.4259140625,34,1.1
8,1,25.85,128.2,2,858.75,1331.0625,149.7445313,43.42591406,1432 ,188,5,43.4259140625,35,2.9
8,2,25.63,128,2,1021.3,1583.015,178.0891875,51.64586438,1541 ,202,5,51.6458643750,29,1.3
8,2,25.63,128,2,1021.3,1583.015,178.0891875,51.64586438,1541 ,202,5,51.6458643750,30,5.2
8,2,25.63,128,2,1021.3,1583.015,178.0891875,51.64586438,1541 ,202,5,51.6458643750,31,2.6
8,2,25.63,128,2,1021.3,1583.015,178.0891875,51.64586438,1541 ,202,5,51.6458643750,32,3.4
